CALENDAR_YEAR,LOCATION_ID,RACE_ETHNICITY,ALONE_OR_IN_COMBINATION,CNT
2024,CA-529,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2024,CA-529,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-529,White,Alone,219
2024,CA-529,White,Alone or In Combination,257
2024,CA-529,White,In_Combination,38
2024,CA-530,"American Indian, Alaska Native, or Indigenous",Alone,27
2024,CA-530,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,38
2024,CA-530,"American Indian, Alaska Native, or Indigenous",In_Combination,11
2024,CA-530,Asian or Asian American,Alone,*
2024,CA-530,Asian or Asian American,Alone or In Combination,*
2024,CA-530,Asian or Asian American,In_Combination,*
2024,CA-530,Hispanic/Latina/e/o,Alone,15
2024,CA-530,Hispanic/Latina/e/o,Alone or In Combination,58
2024,CA-530,Hispanic/Latina/e/o,In_Combination,43
2024,CA-530,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-530,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2024,CA-530,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-530,White,Alone,70
2024,CA-530,White,Alone or In Combination,111
2024,CA-530,White,In_Combination,41
2024,CA-531,"American Indian, Alaska Native, or Indigenous",Alone,37
2024,CA-531,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,86
2024,CA-531,"American Indian, Alaska Native, or Indigenous",In_Combination,49
2024,CA-531,Asian or Asian American,Alone,*
2024,CA-531,Asian or Asian American,Alone or In Combination,13
2024,CA-531,Asian or Asian American,In_Combination,*
2024,CA-531,"Black, African American or African",Alone,24
2024,CA-531,"Black, African American or African",Alone or In Combination,39
2024,CA-531,"Black, African American or African",In_Combination,15
2024,CA-531,Hispanic/Latina/e/o,Alone,45
2024,CA-531,Hispanic/Latina/e/o,Alone or In Combination,118
2024,CA-531,Hispanic/Latina/e/o,In_Combination,73
2024,CA-531,Middle Eastern or North African,Alone,*
2024,CA-531,Middle Eastern or North African,Alone or In Combination,*
2024,CA-531,Middle Eastern or North African,In_Combination,*
2024,CA-531,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-531,Native Hawaiian or Pacific Islander,Alone or In Combination,13
2024,CA-531,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-531,White,Alone,873
2024,CA-531,White,Alone or In Combination,993
2024,CA-531,White,In_Combination,120
2024,CA-600,"American Indian, Alaska Native, or Indigenous",Alone,578
2024,CA-600,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,1838
2024,CA-600,"American Indian, Alaska Native, or Indigenous",In_Combination,1260
2024,CA-600,Asian or Asian American,Alone,1343
2024,CA-600,Asian or Asian American,Alone or In Combination,1667
2024,CA-600,Asian or Asian American,In_Combination,324
2024,CA-600,"Black, African American or African",Alone,34712
2024,CA-600,"Black, African American or African",Alone or In Combination,37083
2024,CA-600,"Black, African American or African",In_Combination,2371
2024,CA-600,Hispanic/Latina/e/o,Alone,20349
2024,CA-600,Hispanic/Latina/e/o,Alone or In Combination,40782
2024,CA-600,Hispanic/Latina/e/o,In_Combination,20433
2024,CA-600,Middle Eastern or North African,Alone,280
2024,CA-600,Middle Eastern or North African,Alone or In Combination,328
2024,CA-600,Middle Eastern or North African,In_Combination,48
2024,CA-600,Native Hawaiian or Pacific Islander,Alone,447
2024,CA-600,Native Hawaiian or Pacific Islander,Alone or In Combination,907
2024,CA-600,Native Hawaiian or Pacific Islander,In_Combination,460
2024,CA-600,White,Alone,18054
2024,CA-600,White,Alone or In Combination,37095
2024,CA-600,White,In_Combination,19041
2024,CA-601,"American Indian, Alaska Native, or Indigenous",Alone,304
2024,CA-601,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,835
2024,CA-601,"American Indian, Alaska Native, or Indigenous",In_Combination,531
2024,CA-601,Asian or Asian American,Alone,473
2024,CA-601,Asian or Asian American,Alone or In Combination,765
2024,CA-601,Asian or Asian American,In_Combination,292
2024,CA-601,"Black, African American or African",Alone,6636
2024,CA-601,"Black, African American or African",Alone or In Combination,7802
2024,CA-601,"Black, African American or African",In_Combination,1166
2024,CA-601,Hispanic/Latina/e/o,Alone,4208
2024,CA-601,Hispanic/Latina/e/o,Alone or In Combination,9540
2024,CA-601,Hispanic/Latina/e/o,In_Combination,5332
2024,CA-601,Middle Eastern or North African,Alone,592
2024,CA-601,Middle Eastern or North African,Alone or In Combination,835
2024,CA-601,Middle Eastern or North African,In_Combination,243
2024,CA-601,Native Hawaiian or Pacific Islander,Alone,524
2024,CA-601,Native Hawaiian or Pacific Islander,Alone or In Combination,1032
2024,CA-601,Native Hawaiian or Pacific Islander,In_Combination,508
2024,CA-601,White,Alone,8131
2024,CA-601,White,Alone or In Combination,13098
2024,CA-601,White,In_Combination,4967
2024,CA-602,"American Indian, Alaska Native, or Indigenous",Alone,168
2024,CA-602,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,679
2024,CA-602,"American Indian, Alaska Native, or Indigenous",In_Combination,511
2024,CA-602,Asian or Asian American,Alone,591
2024,CA-602,Asian or Asian American,Alone or In Combination,787
2024,CA-602,Asian or Asian American,In_Combination,196
2024,CA-602,"Black, African American or African",Alone,2159
2024,CA-602,"Black, African American or African",Alone or In Combination,2599
2024,CA-602,"Black, African American or African",In_Combination,440
2024,CA-602,Hispanic/Latina/e/o,Alone,5123
2024,CA-602,Hispanic/Latina/e/o,Alone or In Combination,10494
2024,CA-602,Hispanic/Latina/e/o,In_Combination,5371
2024,CA-602,Middle Eastern or North African,Alone,117
2024,CA-602,Middle Eastern or North African,Alone or In Combination,144
2024,CA-602,Middle Eastern or North African,In_Combination,27
2024,CA-602,Native Hawaiian or Pacific Islander,Alone,240
2024,CA-602,Native Hawaiian or Pacific Islander,Alone or In Combination,384
2024,CA-602,Native Hawaiian or Pacific Islander,In_Combination,144
2024,CA-602,White,Alone,6911
2024,CA-602,White,Alone or In Combination,11964
2024,CA-602,White,In_Combination,5053
2024,CA-603,"American Indian, Alaska Native, or Indigenous",Alone,63
2024,CA-603,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,225
2024,CA-603,"American Indian, Alaska Native, or Indigenous",In_Combination,162
2024,CA-603,Asian or Asian American,Alone,38
2024,CA-603,Asian or Asian American,Alone or In Combination,72
2024,CA-603,Asian or Asian American,In_Combination,34
2024,CA-603,"Black, African American or African",Alone,316
2024,CA-603,"Black, African American or African",Alone or In Combination,414
2024,CA-603,"Black, African American or African",In_Combination,98
2024,CA-603,Hispanic/Latina/e/o,Alone,1051
2024,CA-603,Hispanic/Latina/e/o,Alone or In Combination,2436
2024,CA-603,Hispanic/Latina/e/o,In_Combination,1385
2024,CA-603,Middle Eastern or North African,Alone,11
2024,CA-603,Middle Eastern or North African,Alone or In Combination,12
2024,CA-603,Middle Eastern or North African,In_Combination,*
2024,CA-603,Native Hawaiian or Pacific Islander,Alone,29
2024,CA-603,Native Hawaiian or Pacific Islander,Alone or In Combination,49
2024,CA-603,Native Hawaiian or Pacific Islander,In_Combination,20
2024,CA-603,White,Alone,1665
2024,CA-603,White,Alone or In Combination,3000
2024,CA-603,White,In_Combination,1335
2024,CA-604,"American Indian, Alaska Native, or Indigenous",Alone,101
2024,CA-604,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,300
2024,CA-604,"American Indian, Alaska Native, or Indigenous",In_Combination,199
2024,CA-604,Asian or Asian American,Alone,43
2024,CA-604,Asian or Asian American,Alone or In Combination,72
2024,CA-604,Asian or Asian American,In_Combination,29
2024,CA-604,"Black, African American or African",Alone,1658
2024,CA-604,"Black, African American or African",Alone or In Combination,1918
2024,CA-604,"Black, African American or African",In_Combination,260
2024,CA-604,Hispanic/Latina/e/o,Alone,978
2024,CA-604,Hispanic/Latina/e/o,Alone or In Combination,3144
2024,CA-604,Hispanic/Latina/e/o,In_Combination,2166
2024,CA-604,Middle Eastern or North African,Alone,*
2024,CA-604,Middle Eastern or North African,Alone or In Combination,19
2024,CA-604,Middle Eastern or North African,In_Combination,*
2024,CA-604,Native Hawaiian or Pacific Islander,Alone,31
2024,CA-604,Native Hawaiian or Pacific Islander,Alone or In Combination,61
2024,CA-604,Native Hawaiian or Pacific Islander,In_Combination,30
2024,CA-604,White,Alone,2782
2024,CA-604,White,Alone or In Combination,4920
2024,CA-604,White,In_Combination,2138
2024,CA-606,"American Indian, Alaska Native, or Indigenous",Alone,54
2024,CA-606,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,147
2024,CA-606,"American Indian, Alaska Native, or Indigenous",In_Combination,93
2024,CA-606,Asian or Asian American,Alone,120
2024,CA-606,Asian or Asian American,Alone or In Combination,156
2024,CA-606,Asian or Asian American,In_Combination,36
2024,CA-606,"Black, African American or African",Alone,2594
2024,CA-606,"Black, African American or African",Alone or In Combination,2769
2024,CA-606,"Black, African American or African",In_Combination,175
2024,CA-606,Hispanic/Latina/e/o,Alone,823
2024,CA-606,Hispanic/Latina/e/o,Alone or In Combination,1757
2024,CA-606,Hispanic/Latina/e/o,In_Combination,934
2024,CA-606,Middle Eastern or North African,Alone,19
2024,CA-606,Middle Eastern or North African,Alone or In Combination,26
2024,CA-606,Middle Eastern or North African,In_Combination,*
2024,CA-606,Native Hawaiian or Pacific Islander,Alone,68
2024,CA-606,Native Hawaiian or Pacific Islander,Alone or In Combination,94
2024,CA-606,Native Hawaiian or Pacific Islander,In_Combination,26
2024,CA-606,White,Alone,1472
2024,CA-606,White,Alone or In Combination,2351
2024,CA-606,White,In_Combination,879
2024,CA-607,"American Indian, Alaska Native, or Indigenous",Alone,*
2024,CA-607,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,33
2024,CA-607,"American Indian, Alaska Native, or Indigenous",In_Combination,23
2024,CA-607,Asian or Asian American,Alone,17
2024,CA-607,Asian or Asian American,Alone or In Combination,25
2024,CA-607,Asian or Asian American,In_Combination,*
2024,CA-607,"Black, African American or African",Alone,520
2024,CA-607,"Black, African American or African",Alone or In Combination,565
2024,CA-607,"Black, African American or African",In_Combination,45
2024,CA-607,Hispanic/Latina/e/o,Alone,231
2024,CA-607,Hispanic/Latina/e/o,Alone or In Combination,542
2024,CA-607,Hispanic/Latina/e/o,In_Combination,311
2024,CA-607,Middle Eastern or North African,Alone,*
2024,CA-607,Middle Eastern or North African,Alone or In Combination,*
2024,CA-607,Middle Eastern or North African,In_Combination,*
2024,CA-607,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-607,Native Hawaiian or Pacific Islander,Alone or In Combination,13
2024,CA-607,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-607,White,Alone,245
2024,CA-607,White,Alone or In Combination,539
2024,CA-607,White,In_Combination,294
2024,CA-608,"American Indian, Alaska Native, or Indigenous",Alone,123
2024,CA-608,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,296
2024,CA-608,"American Indian, Alaska Native, or Indigenous",In_Combination,173
2024,CA-608,Asian or Asian American,Alone,139
2024,CA-608,Asian or Asian American,Alone or In Combination,186
2024,CA-608,Asian or Asian American,In_Combination,47
2024,CA-608,"Black, African American or African",Alone,3251
2024,CA-608,"Black, African American or African",Alone or In Combination,3679
2024,CA-608,"Black, African American or African",In_Combination,428
2024,CA-608,Hispanic/Latina/e/o,Alone,2852
2024,CA-608,Hispanic/Latina/e/o,Alone or In Combination,5932
2024,CA-608,Hispanic/Latina/e/o,In_Combination,3080
2024,CA-608,Middle Eastern or North African,Alone,23
2024,CA-608,Middle Eastern or North African,Alone or In Combination,28
2024,CA-608,Middle Eastern or North African,In_Combination,*
2024,CA-608,Native Hawaiian or Pacific Islander,Alone,75
2024,CA-608,Native Hawaiian or Pacific Islander,Alone or In Combination,161
2024,CA-608,Native Hawaiian or Pacific Islander,In_Combination,86
2024,CA-608,White,Alone,4079
2024,CA-608,White,Alone or In Combination,7017
2024,CA-608,White,In_Combination,2938
2024,CA-609,"American Indian, Alaska Native, or Indigenous",Alone,78
2024,CA-609,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,214
2024,CA-609,"American Indian, Alaska Native, or Indigenous",In_Combination,136
2024,CA-609,Asian or Asian American,Alone,47
2024,CA-609,Asian or Asian American,Alone or In Combination,72
2024,CA-609,Asian or Asian American,In_Combination,25
2024,CA-609,"Black, African American or African",Alone,3267
2024,CA-609,"Black, African American or African",Alone or In Combination,3580
2024,CA-609,"Black, African American or African",In_Combination,313
2024,CA-609,Hispanic/Latina/e/o,Alone,1082
2024,CA-609,Hispanic/Latina/e/o,Alone or In Combination,2828
2024,CA-609,Hispanic/Latina/e/o,In_Combination,1746
2024,CA-609,Middle Eastern or North African,Alone,12
2024,CA-609,Middle Eastern or North African,Alone or In Combination,13
2024,CA-609,Middle Eastern or North African,In_Combination,*
2024,CA-609,Native Hawaiian or Pacific Islander,Alone,65
2024,CA-609,Native Hawaiian or Pacific Islander,Alone or In Combination,95
2024,CA-609,Native Hawaiian or Pacific Islander,In_Combination,30
2024,CA-609,White,Alone,1786
2024,CA-609,White,Alone or In Combination,3398
2024,CA-609,White,In_Combination,1612
2024,CA-611,"American Indian, Alaska Native, or Indigenous",Alone,25
2024,CA-611,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,99
2024,CA-611,"American Indian, Alaska Native, or Indigenous",In_Combination,74
2024,CA-611,Asian or Asian American,Alone,25
2024,CA-611,Asian or Asian American,Alone or In Combination,36
2024,CA-611,Asian or Asian American,In_Combination,11
2024,CA-611,"Black, African American or African",Alone,250
2024,CA-611,"Black, African American or African",Alone or In Combination,311
2024,CA-611,"Black, African American or African",In_Combination,61
2024,CA-611,Hispanic/Latina/e/o,Alone,524
2024,CA-611,Hispanic/Latina/e/o,Alone or In Combination,1466
2024,CA-611,Hispanic/Latina/e/o,In_Combination,942
2024,CA-611,Middle Eastern or North African,Alone,*
2024,CA-611,Middle Eastern or North African,Alone or In Combination,*
2024,CA-611,Middle Eastern or North African,In_Combination,*
2024,CA-611,Native Hawaiian or Pacific Islander,Alone,20
2024,CA-611,Native Hawaiian or Pacific Islander,Alone or In Combination,35
2024,CA-611,Native Hawaiian or Pacific Islander,In_Combination,15
2024,CA-611,White,Alone,1116
2024,CA-611,White,Alone or In Combination,2080
2024,CA-611,White,In_Combination,964
2024,CA-612,"American Indian, Alaska Native, or Indigenous",Alone,*
2024,CA-612,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,18
2024,CA-612,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2024,CA-612,Asian or Asian American,Alone,19
2024,CA-612,Asian or Asian American,Alone or In Combination,23
2024,CA-612,Asian or Asian American,In_Combination,*
2024,CA-612,"Black, African American or African",Alone,233
2024,CA-612,"Black, African American or African",Alone or In Combination,248
2024,CA-612,"Black, African American or African",In_Combination,15
2024,CA-612,Hispanic/Latina/e/o,Alone,113
2024,CA-612,Hispanic/Latina/e/o,Alone or In Combination,233
2024,CA-612,Hispanic/Latina/e/o,In_Combination,120
2024,CA-612,Middle Eastern or North African,Alone,23
2024,CA-612,Middle Eastern or North African,Alone or In Combination,28
2024,CA-612,Middle Eastern or North African,In_Combination,*
2024,CA-612,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-612,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2024,CA-612,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-612,White,Alone,230
2024,CA-612,White,Alone or In Combination,345
2024,CA-612,White,In_Combination,115
2024,CA-613,"American Indian, Alaska Native, or Indigenous",Alone,*
2024,CA-613,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,12
2024,CA-613,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2024,CA-613,Asian or Asian American,Alone,*
2024,CA-613,Asian or Asian American,Alone or In Combination,*
2024,CA-613,Asian or Asian American,In_Combination,*
2024,CA-613,"Black, African American or African",Alone,61
2024,CA-613,"Black, African American or African",Alone or In Combination,97
2024,CA-613,"Black, African American or African",In_Combination,36
2024,CA-613,Hispanic/Latina/e/o,Alone,320
2024,CA-613,Hispanic/Latina/e/o,Alone or In Combination,1451
2024,CA-613,Hispanic/Latina/e/o,In_Combination,1131
2024,CA-613,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-613,Native Hawaiian or Pacific Islander,Alone or In Combination,16
2024,CA-613,Native Hawaiian or Pacific Islander,In_Combination,13
2024,CA-613,White,Alone,138
2024,CA-613,White,Alone or In Combination,1250
2024,CA-613,White,In_Combination,1112
2024,CA-614,"American Indian, Alaska Native, or Indigenous",Alone,39
2024,CA-614,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,173
2024,CA-614,"American Indian, Alaska Native, or Indigenous",In_Combination,134
2024,CA-614,Asian or Asian American,Alone,18
2024,CA-614,Asian or Asian American,Alone or In Combination,49
2024,CA-614,Asian or Asian American,In_Combination,31
2024,CA-614,"Black, African American or African",Alone,150
2024,CA-614,"Black, African American or African",Alone or In Combination,284
2024,CA-614,"Black, African American or African",In_Combination,134
2024,CA-614,Hispanic/Latina/e/o,Alone,523
2024,CA-614,Hispanic/Latina/e/o,Alone or In Combination,1343
2024,CA-614,Hispanic/Latina/e/o,In_Combination,820
2024,CA-614,Middle Eastern or North African,Alone,*
2024,CA-614,Middle Eastern or North African,Alone or In Combination,*
2024,CA-614,Middle Eastern or North African,In_Combination,*
2024,CA-614,Native Hawaiian or Pacific Islander,Alone,20
2024,CA-614,Native Hawaiian or Pacific Islander,Alone or In Combination,55
2024,CA-614,Native Hawaiian or Pacific Islander,In_Combination,35
2024,CA-614,White,Alone,1602
2024,CA-614,White,Alone or In Combination,2443
2024,CA-614,White,In_Combination,841
2025,Statewide,"American Indian, Alaska Native, or Indigenous",Alone,4339
2025,Statewide,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,13964
2025,Statewide,"American Indian, Alaska Native, or Indigenous",In_Combination,9625
2025,Statewide,Asian or Asian American,Alone,6625
2025,Statewide,Asian or Asian American,Alone or In Combination,9557
2025,Statewide,Asian or Asian American,In_Combination,2932
2025,Statewide,"Black, African American or African",Alone,90514
2025,Statewide,"Black, African American or African",Alone or In Combination,103160
2025,Statewide,"Black, African American or African",In_Combination,12646
2025,Statewide,Hispanic/Latina/e/o,Alone,72279
2025,Statewide,Hispanic/Latina/e/o,Alone or In Combination,135271
2025,Statewide,Hispanic/Latina/e/o,In_Combination,62992
2025,Statewide,Middle Eastern or North African,Alone,1755
2025,Statewide,Middle Eastern or North African,Alone or In Combination,2283
2025,Statewide,Middle Eastern or North African,In_Combination,528
2025,Statewide,Native Hawaiian or Pacific Islander,Alone,3432
2025,Statewide,Native Hawaiian or Pacific Islander,Alone or In Combination,6487
2025,Statewide,Native Hawaiian or Pacific Islander,In_Combination,3055
2025,Statewide,White,Alone,94101
2025,Statewide,White,Alone or In Combination,153495
2025,Statewide,White,In_Combination,59394
2025,CA-500,"American Indian, Alaska Native, or Indigenous",Alone,200
2025,CA-500,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,1094
2025,CA-500,"American Indian, Alaska Native, or Indigenous",In_Combination,894
2025,CA-500,Asian or Asian American,Alone,632
2025,CA-500,Asian or Asian American,Alone or In Combination,852
2025,CA-500,Asian or Asian American,In_Combination,220
2025,CA-500,"Black, African American or African",Alone,1644
2025,CA-500,"Black, African American or African",Alone or In Combination,2211
2025,CA-500,"Black, African American or African",In_Combination,567
2025,CA-500,Hispanic/Latina/e/o,Alone,3726
2025,CA-500,Hispanic/Latina/e/o,Alone or In Combination,8872
2025,CA-500,Hispanic/Latina/e/o,In_Combination,5146
2025,CA-500,Middle Eastern or North African,Alone,107
2025,CA-500,Middle Eastern or North African,Alone or In Combination,132
2025,CA-500,Middle Eastern or North African,In_Combination,25
2025,CA-500,Native Hawaiian or Pacific Islander,Alone,210
2025,CA-500,Native Hawaiian or Pacific Islander,Alone or In Combination,433
2025,CA-500,Native Hawaiian or Pacific Islander,In_Combination,223
2025,CA-500,White,Alone,2606
2025,CA-500,White,Alone or In Combination,7085
2025,CA-500,White,In_Combination,4479
2025,CA-501,"American Indian, Alaska Native, or Indigenous",Alone,345
2025,CA-501,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,1385
2025,CA-501,"American Indian, Alaska Native, or Indigenous",In_Combination,1040
2025,CA-501,Asian or Asian American,Alone,813
2025,CA-501,Asian or Asian American,Alone or In Combination,1147
2025,CA-501,Asian or Asian American,In_Combination,334
2025,CA-501,"Black, African American or African",Alone,7095
2025,CA-501,"Black, African American or African",Alone or In Combination,8351
2025,CA-501,"Black, African American or African",In_Combination,1256
2025,CA-501,Hispanic/Latina/e/o,Alone,4680
2025,CA-501,Hispanic/Latina/e/o,Alone or In Combination,7889
2025,CA-501,Hispanic/Latina/e/o,In_Combination,3209
2025,CA-501,Middle Eastern or North African,Alone,226
2025,CA-501,Middle Eastern or North African,Alone or In Combination,273
2025,CA-501,Middle Eastern or North African,In_Combination,47
2025,CA-501,Native Hawaiian or Pacific Islander,Alone,438
2025,CA-501,Native Hawaiian or Pacific Islander,Alone or In Combination,781
2025,CA-501,Native Hawaiian or Pacific Islander,In_Combination,343
2025,CA-501,White,Alone,4702
2025,CA-501,White,Alone or In Combination,7305
2025,CA-501,White,In_Combination,2603
2025,CA-502,"American Indian, Alaska Native, or Indigenous",Alone,209
2025,CA-502,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,854
2025,CA-502,"American Indian, Alaska Native, or Indigenous",In_Combination,645
2025,CA-502,Asian or Asian American,Alone,413
2025,CA-502,Asian or Asian American,Alone or In Combination,628
2025,CA-502,Asian or Asian American,In_Combination,215
2025,CA-502,"Black, African American or African",Alone,7961
2025,CA-502,"Black, African American or African",Alone or In Combination,8971
2025,CA-502,"Black, African American or African",In_Combination,1010
2025,CA-502,Hispanic/Latina/e/o,Alone,1635
2025,CA-502,Hispanic/Latina/e/o,Alone or In Combination,3429
2025,CA-502,Hispanic/Latina/e/o,In_Combination,1794
2025,CA-502,Middle Eastern or North African,Alone,109
2025,CA-502,Middle Eastern or North African,Alone or In Combination,133
2025,CA-502,Middle Eastern or North African,In_Combination,24
2025,CA-502,Native Hawaiian or Pacific Islander,Alone,242
2025,CA-502,Native Hawaiian or Pacific Islander,Alone or In Combination,505
2025,CA-502,Native Hawaiian or Pacific Islander,In_Combination,263
2025,CA-502,White,Alone,2857
2025,CA-502,White,Alone or In Combination,4397
2025,CA-502,White,In_Combination,1540
2025,CA-503,"American Indian, Alaska Native, or Indigenous",Alone,247
2025,CA-503,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,820
2025,CA-503,"American Indian, Alaska Native, or Indigenous",In_Combination,573
2025,CA-503,Asian or Asian American,Alone,319
2025,CA-503,Asian or Asian American,Alone or In Combination,550
2025,CA-503,Asian or Asian American,In_Combination,231
2025,CA-503,"Black, African American or African",Alone,6518
2025,CA-503,"Black, African American or African",Alone or In Combination,7784
2025,CA-503,"Black, African American or African",In_Combination,1266
2025,CA-503,Hispanic/Latina/e/o,Alone,1113
2025,CA-503,Hispanic/Latina/e/o,Alone or In Combination,2972
2025,CA-503,Hispanic/Latina/e/o,In_Combination,1859
2025,CA-503,Middle Eastern or North African,Alone,42
2025,CA-503,Middle Eastern or North African,Alone or In Combination,60
2025,CA-503,Middle Eastern or North African,In_Combination,18
2025,CA-503,Native Hawaiian or Pacific Islander,Alone,245
2025,CA-503,Native Hawaiian or Pacific Islander,Alone or In Combination,461
2025,CA-503,Native Hawaiian or Pacific Islander,In_Combination,216
2025,CA-503,White,Alone,4557
2025,CA-503,White,Alone or In Combination,6513
2025,CA-503,White,In_Combination,1956
2025,CA-504,"American Indian, Alaska Native, or Indigenous",Alone,133
2025,CA-504,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,466
2025,CA-504,"American Indian, Alaska Native, or Indigenous",In_Combination,333
2025,CA-504,Asian or Asian American,Alone,41
2025,CA-504,Asian or Asian American,Alone or In Combination,76
2025,CA-504,Asian or Asian American,In_Combination,35
2025,CA-504,"Black, African American or African",Alone,280
2025,CA-504,"Black, African American or African",Alone or In Combination,445
2025,CA-504,"Black, African American or African",In_Combination,165
2025,CA-504,Hispanic/Latina/e/o,Alone,777
2025,CA-504,Hispanic/Latina/e/o,Alone or In Combination,1316
2025,CA-504,Hispanic/Latina/e/o,In_Combination,539
2025,CA-504,Middle Eastern or North African,Alone,*
2025,CA-504,Middle Eastern or North African,Alone or In Combination,13
2025,CA-504,Middle Eastern or North African,In_Combination,*
2025,CA-504,Native Hawaiian or Pacific Islander,Alone,38
2025,CA-504,Native Hawaiian or Pacific Islander,Alone or In Combination,77
2025,CA-504,Native Hawaiian or Pacific Islander,In_Combination,39
2025,CA-504,White,Alone,1990
2025,CA-504,White,Alone or In Combination,2475
2025,CA-504,White,In_Combination,485
2025,CA-505,"American Indian, Alaska Native, or Indigenous",Alone,114
2025,CA-505,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,653
2025,CA-505,"American Indian, Alaska Native, or Indigenous",In_Combination,539
2025,CA-505,Asian or Asian American,Alone,185
2025,CA-505,Asian or Asian American,Alone or In Combination,299
2025,CA-505,Asian or Asian American,In_Combination,114
2025,CA-505,"Black, African American or African",Alone,3022
2025,CA-505,"Black, African American or African",Alone or In Combination,3491
2025,CA-505,"Black, African American or African",In_Combination,469
2025,CA-505,Hispanic/Latina/e/o,Alone,923
2025,CA-505,Hispanic/Latina/e/o,Alone or In Combination,2003
2025,CA-505,Hispanic/Latina/e/o,In_Combination,1080
2025,CA-505,Middle Eastern or North African,Alone,43
2025,CA-505,Middle Eastern or North African,Alone or In Combination,56
2025,CA-505,Middle Eastern or North African,In_Combination,13
2025,CA-505,Native Hawaiian or Pacific Islander,Alone,120
2025,CA-505,Native Hawaiian or Pacific Islander,Alone or In Combination,235
2025,CA-505,Native Hawaiian or Pacific Islander,In_Combination,115
2025,CA-505,White,Alone,2444
2025,CA-505,White,Alone or In Combination,3258
2025,CA-505,White,In_Combination,814
2025,CA-506,"American Indian, Alaska Native, or Indigenous",Alone,56
2025,CA-506,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,142
2025,CA-506,"American Indian, Alaska Native, or Indigenous",In_Combination,86
2025,CA-506,Asian or Asian American,Alone,65
2025,CA-506,Asian or Asian American,Alone or In Combination,106
2025,CA-506,Asian or Asian American,In_Combination,41
2025,CA-506,"Black, African American or African",Alone,267
2025,CA-506,"Black, African American or African",Alone or In Combination,348
2025,CA-506,"Black, African American or African",In_Combination,81
2025,CA-506,Hispanic/Latina/e/o,Alone,1172
2025,CA-506,Hispanic/Latina/e/o,Alone or In Combination,2285
2025,CA-506,Hispanic/Latina/e/o,In_Combination,1113
2025,CA-506,Native Hawaiian or Pacific Islander,Alone,31
2025,CA-506,Native Hawaiian or Pacific Islander,Alone or In Combination,75
2025,CA-506,Native Hawaiian or Pacific Islander,In_Combination,44
2025,CA-506,White,Alone,818
2025,CA-506,White,Alone or In Combination,1888
2025,CA-506,White,In_Combination,1070
2025,CA-507,"American Indian, Alaska Native, or Indigenous",Alone,13
2025,CA-507,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,80
2025,CA-507,"American Indian, Alaska Native, or Indigenous",In_Combination,67
2025,CA-507,Asian or Asian American,Alone,27
2025,CA-507,Asian or Asian American,Alone or In Combination,39
2025,CA-507,Asian or Asian American,In_Combination,12
2025,CA-507,"Black, African American or African",Alone,336
2025,CA-507,"Black, African American or African",Alone or In Combination,419
2025,CA-507,"Black, African American or African",In_Combination,83
2025,CA-507,Hispanic/Latina/e/o,Alone,518
2025,CA-507,Hispanic/Latina/e/o,Alone or In Combination,784
2025,CA-507,Hispanic/Latina/e/o,In_Combination,266
2025,CA-507,Middle Eastern or North African,Alone,11
2025,CA-507,Middle Eastern or North African,Alone or In Combination,15
2025,CA-507,Middle Eastern or North African,In_Combination,*
